Song,Hot100 Rank,Hot100 Ranking Year,is_local,num_of_song_avaliable_markets
My Love Is Like...Wo,64,2003,FALSE,3
Wake Me Up,19,2013,FALSE,183
Big S**t Poppin' [Do It],75,2007,FALSE,185
Wish You Were Here,7,2010,FALSE,185
50 Ways to Leave Your Lover,8,1976,FALSE,185
Suddenly,52,1985,FALSE,185
Still Not a Player (feat. Joe) - Radio Version,85,1998,FALSE,185
Day After Day - Remastered 2010,39,1972,FALSE,184
Fake Love,37,2017,FALSE,184
"Sugar, We're Goin Down",40,2005,FALSE,180
Flying Without Wings,88,2003,FALSE,133
The Wanderer,12,1962,FALSE,183
Vacation,87,1982,FALSE,184
"Oh, What It Seemed To Be",10,1993,FALSE,185
Carpenters Medley: Sing! / Close to You / We've Only Just Begun / Top of the World / For All We Know,59,2018,FALSE,185
In The Rain,53,2007,FALSE,62
My Sacrifice,20,2002,FALSE,183
Don't Let The Stars Get In Your Eyes,9,1975,FALSE,185
Blow,33,2011,FALSE,185
Believe,1,1999,FALSE,174
Work from Home (feat. Ty Dolla $ign),16,2016,FALSE,183
Laughing,96,1971,FALSE,183
Heart to Heart,72,1983,FALSE,185
Candy Girl,39,2003,FALSE,184
Watch Me (Whip / Nae Nae),8,2015,FALSE,184
Lead Me On,24,2004,FALSE,184
Leave (Get Out),40,2004,FALSE,185
Thnks fr th Mmrs,37,2007,FALSE,184
Burnin' It Down,63,2014,FALSE,0
Groove Is in the Heart,91,1991,FALSE,171
A Woman's Worth (Live From Allianz Parque Sao Paulo Brazil),51,2023,FALSE,185
Hold On,52,1995,FALSE,184
Thugz Mansion - 7 Remix,80,2003,FALSE,184
Modern Girl,95,1981,FALSE,185
Gotta Travel On,53,1998,FALSE,2
A Little in Love - 1987 Remaster,61,1981,FALSE,185
How Deep Is Your Love - Calvin Harris & R3hab Remix,100,2015,FALSE,185
See You Again (feat. Charlie Puth),99,2016,FALSE,184
The Boss,84,2008,FALSE,0
Tired of Waiting for You,60,1965,FALSE,0
Photograph,43,2005,FALSE,173
All Cried Out (feat. 112) - Behind the scenes Video,84,1998,FALSE,185
Lady Luck,82,1994,FALSE,163
Borderline,35,2009,FALSE,145
Honky Tonk Pt. 1,21,1975,FALSE,185
Breaking the Habit,79,2004,FALSE,185
Love's Been A Little Bit Hard On Me,47,1982,FALSE,184
Miss Sun,99,1981,FALSE,2
Gimme Some Lovin' - Single Mix,68,1967,FALSE,1
"Slow Down - 12"" Version",47,2005,FALSE,184
Tears on My Pillow,34,2005,FALSE,3
Slow Hand,19,1981,FALSE,185
Causing a Commotion,46,1987,FALSE,173
Do You Remember? - 2016 Remaster,53,1990,FALSE,184
Harper Valley P.T.A.,11,2013,FALSE,185
Keep On Movin',100,1989,FALSE,184
Kick The Dust Up,87,2015,FALSE,184
Show Stopper,79,2006,FALSE,184
Tie Me Down (feat. Ray J),65,2010,FALSE,2
Donâ€™t Get Me Wrong (In the Style of Pretenders),92,2011,FALSE,184
Gloria,71,1966,FALSE,184
Baby Don't Forget My Number,28,1989,FALSE,185
Forever,71,2010,FALSE,79
You and Tequila (feat. Grace Potter),98,2011,FALSE,185
Almost Persuaded,65,1966,FALSE,185
Wide Awake,15,2012,FALSE,184
Let It Go,65,2007,FALSE,3
Heartless,28,2020,FALSE,184
You Make Me Wanna...,14,1997,FALSE,185
Go Home,100,1986,FALSE,179
The Girl Is Mine (with Paul McCartney),49,1995,FALSE,183
I Live My Life for You,91,1996,FALSE,185
I Think They Like Me - Remix,85,2006,FALSE,183
Where Is The Love?,26,2003,FALSE,183
Puppy Love,67,1972,FALSE,184
LOVE. FEAT. ZACARI.,50,2018,FALSE,184
Bad Habits,15,2021,FALSE,185
At Seventeen - Remastered,20,1975,FALSE,3
Cruising Down the River,7,1966,FALSE,185
Far Away,53,2006,FALSE,173
Stand Up,45,2004,FALSE,176
Cry Baby,43,1963,FALSE,184
Twist And Shout,38,2005,FALSE,185
Unsteady,67,2016,FALSE,181
Put A Little Love In Your Heart,46,1969,FALSE,184
B-A-B-Y,29,1966,FALSE,184
Quiet Village - Original Mono Version,18,1959,FALSE,184
Something About The Way You Look Tonight - Edit Version,1,1997,FALSE,184
Until You Come Back to Me (That's What I'm Gonna Do),11,1974,FALSE,171
Head Over Heels,88,1990,FALSE,184
Do It Again,73,1973,FALSE,183
Don't Sleep in the Subway (Originally Performed By Petula Clark) - Karaoke Version,99,2015,FALSE,185
My Boyfriend's Back,9,1998,FALSE,2
Air Force Ones,40,2003,FALSE,184
Secretly,19,1990,FALSE,184
Colder Weather,99,2011,FALSE,185
Malibu,89,2017,FALSE,185
Hold You Tight,25,1991,FALSE,171
Swang,64,2017,FALSE,184
What About Us?,65,2002,FALSE,1
Heard It All Before,64,2001,FALSE,184
Runaway,84,1996,FALSE,184
Tell It to My Heart,38,1989,FALSE,185
I'll Make Love To You,50,1995,FALSE,3
Black Velvet,18,1990,FALSE,184
Beat Box,44,2021,FALSE,185
Don't Worry (Originally Performed by Marty Robbins) [Karaoke Version],28,2016,FALSE,185
One Sweet Day (As Made Famous by Mariah Carey and Boyz II Men),2,2011,FALSE,182
Theme From S.W.A.T.,29,1976,FALSE,178
The Way I Are - Timbaland vs. Nephew featuring Keri Hilson & D.O.E,18,2007,FALSE,3
One On One,39,1983,FALSE,185
How Do You Do?,25,2014,FALSE,185
My Prerogative,2,1989,FALSE,184
We Don't Need Another Hero (Thunderdome),57,1985,FALSE,169
Beautiful Sunday,42,2013,FALSE,185
Love Potion No. 9,70,1965,FALSE,0
Don't You Care,39,1967,FALSE,172
Say You'll Be There,28,1997,FALSE,184
Sorry (I Ran All The Way Home),24,2005,FALSE,185
Iâ€™ll Never Fall in Love Again,95,2023,FALSE,182
Stagger Lee,13,1959,FALSE,184
679 (feat. Remy Boyz),54,2016,FALSE,174
Joy,71,1972,FALSE,185
Honey,3,1968,FALSE,182
Alejandro,33,2010,FALSE,38
It Ain't Over 'Til It's Over,35,1991,FALSE,184
"Night Fever - From ""Saturday Night Fever"" Soundtrack",2,2020,FALSE,94
Sugar (feat. Wynter),58,2009,FALSE,136
Crush On You,52,1998,FALSE,178
Ghost,93,2015,FALSE,2
Make Your Own Kind Of Music,55,1973,FALSE,184
Time Won't Let Me,32,1991,FALSE,184
Breakdown Dead Ahead,97,1997,FALSE,185
Ghostbusters,9,2016,FALSE,185
Party In The U.S.A.,29,2009,FALSE,2
These Boots Are Made for Walkin',6,2021,FALSE,185
Sure Thing,92,2011,FALSE,185
Glamorous,10,2007,FALSE,3
"Runaway Child, Running Wild",57,2005,FALSE,184
Head to Toe,17,1987,FALSE,185
Land of Confusion - 2007 Remaster,40,1987,FALSE,184
Every 1's a Winner - Single Version,55,1979,FALSE,185
Don't Say Nothin' Bad (About My Baby),68,2018,FALSE,185
Pass The Courvoisier Part II (feat. P. Diddy & Pharrell) - Remix,62,2002,FALSE,185
"Not Tonight (feat. Da Brat, Left Eye, Missy ""Misdemeanor"" Elliott and Angie Martinez) - Remix",46,1997,FALSE,184
Yellow Bird,47,1961,FALSE,185
She Likes It (feat. Jake Scott),91,2022,FALSE,185
Laurie (Strange Things Happen),71,2015,FALSE,185
Water Under the Bridge,88,2017,FALSE,23
Livin' On A Prayer,10,1987,FALSE,184
Don't Cry (In the Style of Asia) [Karaoke Version],98,2015,FALSE,185
What Goes Around.../...Comes Around (Interlude),22,2007,FALSE,185
Get Back,77,2005,FALSE,184
Cut the Cake - Single Edit,71,1975,FALSE,2
What Kind of Fool (Do You Think I Am),77,2013,FALSE,185
Sailing,32,1980,FALSE,1
True Love Ways,82,2001,FALSE,185
Venus,38,1986,FALSE,185
How Can We Be Lovers,52,1990,FALSE,185
OMG (feat. will.i.am),5,2010,FALSE,185
Overkill,54,1983,FALSE,185
Genie In a Bottle,7,1999,FALSE,185
Obsession,56,1996,FALSE,184
Like a Stone,96,2003,FALSE,183
Room Full of Roses,17,1974,FALSE,185
The Kind of Love We Make,36,2022,FALSE,185
Smooth Criminal - 2012 Remaster,93,2012,FALSE,185
Here Without You,62,2003,FALSE,184
I'm Coming Out,98,1981,FALSE,183
"Who Put the Bomp (In the Bomp, Bomp, Bomp)",32,1961,FALSE,185
Too Late To Turn Back Now,34,1996,FALSE,183
Heart Of Glass,18,1979,FALSE,184
What's On Tonight,76,1997,FALSE,182
Turn the Beat Around,87,1995,FALSE,185
Too Much,9,2022,FALSE,185
I Need A Doctor,51,2011,FALSE,121
Hard To Forget,69,2020,FALSE,184
Every Morning,8,1999,FALSE,107
Here We Go Again,80,2004,FALSE,185
Lean On,85,2016,FALSE,0
Royals,20,2014,FALSE,183
The Twist,10,2020,FALSE,184
Roses,27,2016,FALSE,181
The Right Kind of Love,68,1993,FALSE,184
With You,9,2008,FALSE,185
One More Night,38,2013,FALSE,4
19 Somethin' - Greatest Hits Version,84,2003,FALSE,182
Der Kommissar,30,1983,FALSE,35
I'm In You,42,2023,FALSE,95
Paparazzi,64,2010,FALSE,184
Silent Lucidity - Remastered 2003,82,1991,FALSE,184
Desire,56,1988,FALSE,184
People Everyday - Metamorphosis Mix,67,2001,FALSE,183
Sukiyaki,48,1995,FALSE,3
iSpy (feat. Lil Yachty),28,2017,FALSE,184
How Long,58,1975,FALSE,0
Rolex,61,2017,FALSE,185
When the Sun Goes Down (In the Style of Kenny Chesney & Uncle Kracker) [Karaoke Version],89,2013,FALSE,185
Ramblin' Gamblin' Man,86,1969,FALSE,184
I'll Take You There,95,2007,FALSE,63
Back In My Arms Again,37,1965,FALSE,180
Eye of the Tiger,2,1985,FALSE,185
Take Me To Heart,83,1983,FALSE,184
Good Times - 2018 Remaster,20,1979,FALSE,184
Problem,9,2014,FALSE,166
Piano In The Dark,81,1988,FALSE,4
Beatnik Fly,90,2021,FALSE,0
Let It Whip,24,1982,FALSE,184
To Be A Lover,64,1987,FALSE,184
(I Don't Know Why) But I Do,43,1994,FALSE,184
The Banana Boat Song,26,2001,FALSE,185
Smooth Operator - Single Version,62,1994,FALSE,185
Green River,31,1969,FALSE,184
DJ Got Us Fallin' In Love (feat. Pitbull),65,2013,FALSE,185
Tuff,40,2005,FALSE,185
A Love Bizarre,83,1986,FALSE,184
(Find A) Reason To Believe,90,1993,FALSE,184
Good Timin',31,1960,FALSE,184
Serenade of Water,25,2021,FALSE,0
Butterfly,31,2006,FALSE,132
Wrapped Around Your Finger,85,1984,FALSE,184
Love Grows (Where My Rosemary Goes),40,1970,FALSE,184
Jimmy Cooks - Lofi Cover,33,2022,FALSE,185
Macarena - Bayside Boys Remix,1,2001,FALSE,185
You And I,12,1983,FALSE,183
Rich Flex,38,2022,FALSE,183
"I Love You, I Honestly Love You",97,1974,FALSE,180
Hats off to Larry,68,1962,FALSE,185
I Want Your Love - 2018 Remaster,62,1979,FALSE,184
Jump,85,1993,FALSE,185
Respect Yourself,89,1987,FALSE,184
I Wanna Go,46,2011,FALSE,185
One More Chance / Stay with Me - Remix; 2007 Remaster,23,2007,FALSE,169
Here You Come Again,60,1978,FALSE,185
Let Me Clear My Throat - Old School Reunion Remix '96,96,1997,FALSE,2
I'm so Proud (Originally Performed by The Impressions) [Karaoke Version],81,2016,FALSE,185
Right Here - Human Nature Radio Mix,29,1993,FALSE,185
Big Girls Don't Cry (Personal),4,2007,FALSE,3
Paparazzi,53,2009,FALSE,184
Lollipop,4,2008,FALSE,181
Just A Dream,52,2011,FALSE,184
Don't Wanna Lose You Now (Karaoke in the style of Gloria Estefan),14,2009,FALSE,182
Too Much Time On My Hands,54,1981,FALSE,184
Damn! (feat. Lil' Jon) - Club Mix,68,2004,FALSE,184
Never Forget You,16,2017,FALSE,172
Something - Remastered 2009,83,1969,FALSE,184
Our Love Is Here To Stay,43,1991,FALSE,184
"Time, Love and Tenderness",62,1991,FALSE,185
Treat You Better,92,2017,FALSE,183
Maggie May,2,1971,FALSE,184
Snap Your Fingers,66,2016,FALSE,185
I Don't Want Your Love - 2010 Remaster,62,1989,FALSE,185
Redbone,25,2017,FALSE,185
Sukiyaki,10,2010,FALSE,182
Amazed,8,2000,FALSE,179
Fly Over States,98,2012,FALSE,0
Only You (And You Alone),29,1986,FALSE,82
Love in the First Degree,55,1982,FALSE,185
Wake Me Up Before You Go-Go,3,1985,FALSE,185
It's Gonna Be Me,27,2000,FALSE,184
How Can I Be Sure - Single Version; Mono,63,1967,FALSE,171
A World Without Love (Mono) - 2002 Remaster,30,1964,FALSE,185
Eye In The Sky,32,1982,FALSE,185
"He Ain't Heavy, He's My Brother",46,1970,FALSE,3
Reunited,5,1979,FALSE,184
Hole Hearted,46,1991,FALSE,184
Who's Johnny,67,1986,FALSE,184
Slippery (feat. Gucci Mane),86,2017,FALSE,183
Adorn,97,2012,FALSE,17
Thrift Shop (feat. Wanz),1,2013,FALSE,185
I'll Have to Say I Love You In a Song (Originally Performed By Jim Croce) [Full Vocal Version],85,2013,FALSE,185
Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,68,1998,FALSE,180
On Me,36,2021,FALSE,184
Paralyzer,25,2008,FALSE,184
Love Land,50,1970,FALSE,184
He Can't Love U,62,2000,FALSE,185
I Can't Stand the Rain,95,2011,FALSE,185
She's Gone,81,1976,FALSE,184
Hot Girls In Love,75,1983,FALSE,182
You,40,2007,FALSE,184
Eastside (with Halsey & Khalid),17,2019,FALSE,179
Give It Up,75,2016,FALSE,185
Baby Boy (feat. Sean Paul),69,2004,FALSE,181
You Da One,89,2012,FALSE,174
"Don't Call Us, We'll Call You - Live in Denver, CO, January 15, 1975",56,2006,FALSE,185
Beverly Hills,20,2005,FALSE,184
Sea of Love - 2006 Remaster,34,1985,FALSE,184
Hips Don't Lie (feat. Wyclef Jean),5,2006,FALSE,185
SICKO MODE,9,2019,FALSE,185
Keep Ya Head Up,61,1994,FALSE,170
Rhythm Is Gonna Get You,72,1987,FALSE,183
Giving It Up For Your Love,60,1999,FALSE,174
Candy Shop,8,2005,FALSE,178
Listen To Your Heart,22,1989,FALSE,1
"Woodstock (Originally Performed by Crosby, Stills, Nash & Young) [Karaoke Version]",94,2015,FALSE,185
Children,65,1996,FALSE,168
In My House - Single Version,63,1993,FALSE,184
Torn Between Two Lovers,10,2014,FALSE,185
Baby Talk,95,1962,FALSE,184
If You Can Want,85,1968,FALSE,184
I Need a Girl (Part One) - In the Style of P.Diddy Featuring Usher & Loon (Karaoke Version Teaching Vocal),15,2010,FALSE,185
Everyday - 2015 Remastered,86,1994,FALSE,184
Home,25,2007,FALSE,2
Bad - 2012 Remaster,59,2012,FALSE,185
Hey Ya!,8,2004,FALSE,185
When You Believe (Originally Performed by Mariah Carey & Whitney Houston) [Karaoke Version] - 1999,99,2013,FALSE,185
When I'm Back On My Feet Again,88,1990,FALSE,185
I Only Have Eyes for You,73,1959,FALSE,184
What's Left Of Me,54,2006,FALSE,100
Aint No Other Man (In The Style Of Christina Aguilera),32,2007,FALSE,182
You Can Do Magic,65,1982,FALSE,184
16 Candles,26,2021,FALSE,185
Hotel (feat. R. Kelly),45,2004,FALSE,182
A Fool Never Learns - Single Version,96,2013,FALSE,185
I Want to Take You Higher,79,1996,FALSE,185
It Hurts To Be In Love,27,1966,FALSE,185
I'm Doin' Fine Now (Originally Performed By New York City) [Karaoke Backing Track],46,2013,FALSE,185
She's About a Mover,65,1965,FALSE,0
Why Do Fools Fall In Love,54,1982,FALSE,2
Pour It Up,70,2013,FALSE,3
William Tell Overture,27,1999,FALSE,185
Mexico,55,2014,FALSE,185
Ballinâ€™,25,2021,FALSE,95
Beachin',91,2014,FALSE,185
Mesmerize,94,2005,FALSE,3
What It Takes,91,1994,FALSE,184
Diamonds,27,2013,FALSE,3
Speedy Gonzales,45,1993,FALSE,183
Underneath the Arches,29,1948,FALSE,185
It's Over Now,68,2001,FALSE,172
Look What God Gave Her,85,2019,FALSE,184
ZEZE (feat. Travis Scott & Offset),31,2019,FALSE,184
Woman,21,2022,FALSE,185
Harbor Lights,50,1960,FALSE,184
Spice Up Your Life,81,1998,FALSE,184
Crush on You,80,1997,FALSE,167
I Wish,58,1995,FALSE,2
Everybody Loves Somebody,6,1964,FALSE,185
Walk On The Wild Side,91,1962,FALSE,75
Rock The Boat,85,2002,FALSE,185
"This Ain't A Scene, It's An Arms Race",32,2007,FALSE,184
Because of You,39,2006,FALSE,185
Rumors Are Flying,5,2006,FALSE,185
Cover Me,67,1984,FALSE,185
On The Floor,11,2011,FALSE,184
Nightshift,40,1985,FALSE,183
Should've Never Let You Go,76,2007,FALSE,184
Hot Stuff,7,1979,FALSE,184
TRUE,90,2005,FALSE,184
Do I Have To Say The Words?,70,1992,FALSE,3
Headstrong,49,2003,FALSE,184
Dance with Me,93,2001,FALSE,184
Superstar,30,1974,FALSE,184
Unforgettable,15,2017,FALSE,173
What The World Needs Now Is Love,63,1965,FALSE,184
Rumors,77,2014,FALSE,185
Sea Cruise,89,1990,FALSE,185
Real Real Real,85,1991,FALSE,185
I Touch Myself,52,1991,FALSE,184
Back for Good - Radio Mix,62,1995,FALSE,185
Let's Dance,68,1962,FALSE,185
Space Oddity - 2015 Remaster,97,1973,FALSE,185
You've Lost That Lovin' Feeling,90,1981,FALSE,185
My Songs Know What You Did In The Dark (Light Em Up),40,2013,FALSE,179
Calling All Angels,45,2003,FALSE,185
Unfaithful,28,2006,FALSE,184
Little Things,81,2013,FALSE,185
Demons,23,2014,FALSE,2
Shut Down - 2021 Stereo Mix,86,2022,FALSE,183
The Tide Is High - Edit,17,1981,FALSE,184
Where My Girls At,11,1999,FALSE,184
The Way I Feel About You,63,1992,FALSE,184
High School Dance,84,1977,FALSE,184
"Colors Of The Wind - End Title - From ""Pocahontas"" Soundtrack",31,1995,FALSE,183
Be Like That,96,2001,FALSE,180
Big Poppa - 2005 Remaster,47,1995,FALSE,183
Making Love Out of Nothing at All,66,2018,FALSE,182
Whatcha Say,43,2010,FALSE,1
Tragedy,38,1959,FALSE,185
Don't It Make My Brown Eyes Blue (Karaoke in the style of Crystal Gayle),71,2009,FALSE,182
Hotel (feat. R.Kelly),32,2013,FALSE,185
Bang a Gong (Get It On) - 2003 Remaster,56,1972,FALSE,2
Rude,7,2014,FALSE,184
Broken Hearted Melody,51,1959,FALSE,184
Always On My Mind,22,1982,FALSE,185
Where Have You Been,21,2012,FALSE,133
BedRock,13,2010,FALSE,120
When You Love a Woman,57,1997,FALSE,185
Jungle Love,91,1985,FALSE,184
You Must Have Been a Beautiful Baby,99,2004,FALSE,184
Always,73,1994,FALSE,2
"Turn Around, Look at Me",24,1968,FALSE,184
We Are Family - 1995 Remaster,53,1979,FALSE,171
A - You're Adorable (with The Fontane Sisters) - Remastered,28,1993,FALSE,0
I Just Called To Say I Love You,25,1999,FALSE,184
Joy To The World,1,1971,FALSE,184
Hungry Like the Wolf - 2009 Remaster,17,1983,FALSE,172
Numb Little Bug,32,2022,FALSE,184
Fill Me In,37,2001,FALSE,185
Everything Changes,79,2003,FALSE,185
Hungry Heart,49,1981,FALSE,185
Touch Me In The Morning,10,1973,FALSE,184
In the Ayer (feat. will.I.am),59,2008,FALSE,184
It Was I,84,2004,FALSE,184
Let Me Love You (Until You Learn To Love Yourself),74,2012,FALSE,183
(Last Night) I Didn't Get To Sleep At All,31,1972,FALSE,185
A Love Song,80,1974,FALSE,184
Riders In the Sky,1,2010,FALSE,180
Roll With It,10,1988,FALSE,184
You Got It All,43,1987,FALSE,183
Fingers Crossed,75,2022,FALSE,184
Worth It (feat. Kid Ink),23,2015,FALSE,185
Pass The Dutchie,91,1994,FALSE,184
Part-Time Love,95,1991,FALSE,183
Whatcha Gonna Do?,16,1977,FALSE,184
Come On-A My House,4,1951,FALSE,185
Catch Us If You Can - 2019 - Remaster,54,1965,FALSE,0
Since U Been Gone,4,2005,FALSE,185
Dedicated To The One I Love,14,2005,FALSE,185
Good as You,86,2019,FALSE,185
Where Or When,21,1960,FALSE,182
Until It Sleeps,92,1996,FALSE,2
Papa Loves Mambo,25,1975,FALSE,185
The Way You Make Me Feel - 2012 Remaster,36,2012,FALSE,185
Woah,42,2020,FALSE,179
Ronnie,75,2003,FALSE,184
"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown) (feat. Pop Smoke)",99,2020,FALSE,185
Essence (feat. Tems),60,2021,FALSE,185
Don't Bring Me Down (Karaoke in the style of Electric Light Orchestra),81,2009,FALSE,182
Ojitos Lindos,87,2022,FALSE,185
Cotton Candy,84,1964,FALSE,185
The Gambler,40,1979,FALSE,184
Boogie Fever,20,1976,FALSE,184
Beauty Is Only Skin Deep - Mono SIngle,58,1999,FALSE,184
Symphony,17,1948,FALSE,185
The Wild Boys,36,1998,FALSE,185
DespuÃ©s de la Playa,78,2022,FALSE,185
Take A Picture,58,2000,FALSE,184
Turn Off The Light,70,2001,FALSE,184
She Cried,30,1962,FALSE,184
Think of Laura,83,1984,FALSE,1
Tequila,91,2019,FALSE,184
Just the Way You Are,18,2010,FALSE,39
Fools Rush In,74,1963,FALSE,184
Too Good At Goodbyes,49,2018,FALSE,183
Picture (feat. Sheryl Crow),9,2003,FALSE,171
Here In My Heart,9,1962,FALSE,184
Heartbeat Song,91,2015,FALSE,184
When Smokey Sings,70,1987,FALSE,184
I Knew You Were Trouble (Taylor's Version),16,2021,FALSE,184
My Sharona,1,1979,FALSE,184
Tall Paul,76,1960,FALSE,183
What's on Your Mind (Pure Energy),52,1988,FALSE,185
Everyday We Lit (feat. PnB Rock),95,2017,FALSE,185
Sorry,2,2016,FALSE,166
"Take Me Home, Country Roads - Original Version",8,1971,FALSE,185
Out of Limits,60,1964,FALSE,184
2003-01-02,62,1988,FALSE,73
Faded Pictures,81,1999,FALSE,184
Ring of Fire,69,1963,FALSE,185
Meet Me At Our Spot,74,2022,FALSE,93
Somebody's Knockin',51,1985,FALSE,5
Beggin',66,2021,FALSE,185
This I Promise You,51,2001,FALSE,184
HIGHEST IN THE ROOM,45,2020,FALSE,185
Bus Stop,33,1973,FALSE,3
Who Says You Can't Go Home,71,2006,FALSE,184
Day 'N' Nite (nightmare),28,2009,FALSE,3
"Hey Look Ma, I Made It",61,2019,FALSE,184
Love Can Make You Happy,42,2009,FALSE,185
I'll Make Love to You (Originally Performed by Boyz II Men) [Karaoke Version],3,2013,FALSE,185
Cold Heart - PNAU Remix,10,2022,FALSE,184
Come Back When You Grow Up,15,1967,FALSE,184
telepatÃ­a,49,2021,FALSE,184
Air King (with DJ Junior feat. Aurya),19,2021,FALSE,185
Sam's Song (The Happy Tune) - 1950 Single Version / With 1954 Spoken Introduction,4,1954,FALSE,183
Prayer for the Dying,83,1994,FALSE,184
The Motto,20,2012,FALSE,184
Hello Muddah Hello Fadduh (A Letter from Camp Granada),71,2017,FALSE,185
My Lovin' (You're Never Gonna Get It),7,1992,FALSE,174
Amanda,50,1986,FALSE,184
Take My Heart (You Can Have It If You Want It),85,1982,FALSE,184
The One and Only,93,1991,FALSE,185
It's All About Me - New R & B Remix,49,2023,FALSE,183
Sing For The Moment,89,2003,FALSE,184
Anaconda,36,2014,FALSE,3
I'll Tumble 4 Ya,77,1983,FALSE,184
"Happy - From ""Despicable Me 2""",1,2014,FALSE,185
Love Hangover,15,1976,FALSE,184
It's Magic (with George Sirava and His Orchestra) - Version 1 - Take 6,11,1948,FALSE,185
drivers license,8,2021,FALSE,184
"Shake It - Live, Brussels, 1979",73,2022,FALSE,185
Sentimental Street,99,1985,FALSE,184
April In Portugal,7,1957,FALSE,183
I'm Every Woman (As Made Famous by Whitney Houston),39,2011,FALSE,182
Follow You Down - Edit,15,1996,FALSE,184
